uniprot_id,phig_id
A0A034UYN5,PHIG:3722
P20098,PHIG:3723
A0A034UTT8,PHIG:3724
Q96VZ3,PHIG:3725
D5AHT5,PHIG:3726
A8VPA2,PHIG:3727
A0A6C7HN39,PHIG:3728
Q4WVG0,PHIG:3729
D2TKE8,PHIG:3730
Q05938,PHIG:3731
I1RRB0,PHIG:3732
I1RAM0,PHIG:3733
Q8VUN9,PHIG:3734
B0LFQ7,PHIG:3735
G5EI55,PHIG:3736
Q04151,PHIG:3737
S8EUF7,PHIG:3738
A0A097BVQ8,PHIG:3739
Q97RW0,PHIG:3740
Q97R98,PHIG:3741
Q4V036,PHIG:3742
Q4V037,PHIG:3743
P33546,PHIG:3744
H6U2P7,PHIG:3745
Q8NKX1,PHIG:3746
Q82ZX2,PHIG:3747
Q6NIN5,PHIG:3748
Q5GZN1,PHIG:3749
Q4K505,PHIG:3750
F9XKL2,PHIG:3751
F9XBP2,PHIG:3752
F9XAU1,PHIG:3753
Q6ZXG2,PHIG:3754
P0A1G5,PHIG:3755
K3VS45,PHIG:3756
K3VEN3,PHIG:3757
A0A0D2XVZ5,PHIG:3758
Q79GN7,PHIG:3759
A5HF03,PHIG:3760
A0A6G6JPN6,PHIG:3761
Q9FCZ1,PHIG:3762
Q5Y9C4,PHIG:3763
Q9HXB5,PHIG:3764
Q2G1S8,PHIG:3765
Q2G0X7,PHIG:3766
Q9I181,PHIG:3767
Q5DIP3,PHIG:3768
Q9I157,PHIG:3769
Q9P413,PHIG:3770
G4NGZ9,PHIG:3771
O93976,PHIG:3772
Q96VA7,PHIG:3773
Q96VU5,PHIG:3774
A0A7U4RTD8,PHIG:3775
A0A3Q0N0F3,PHIG:3776
A0A1Q6BES5,PHIG:3777
P87248,PHIG:3778
Q5HRC3,PHIG:3779
P60392,PHIG:3780
A0A0H3JLK2,PHIG:3781
S8GJB1,PHIG:3782
E0SFK8,PHIG:3783
E9E402,PHIG:3784
P43070,PHIG:3785
I1RB34,PHIG:3786
I1S333,PHIG:3787
A0A098DJ03,PHIG:3788
I1RGU6,PHIG:3789
A0A0E0SQ29,PHIG:3790
Q4ING3,PHIG:3791
I1REJ4,PHIG:3792
Q5ANJ4,PHIG:3793
I3QHH8,PHIG:3794
Q4UQI1,PHIG:3795
A0A0H2XCV9,PHIG:3796
A0A1U7ET34,PHIG:3797
S3MJJ8,PHIG:3798
C5IJF6,PHIG:3799
A0A125YLS5,PHIG:3800
Q6R659,PHIG:3801
Q6R661,PHIG:3802
Q5ALN4,PHIG:3803
C4YKT4,PHIG:3804
Q4P902,PHIG:3805
Q4P0L3,PHIG:3806
A0A0D1C055,PHIG:3807
J9VKV9,PHIG:3808
Q4WIG8,PHIG:3809
Q4UTQ8,PHIG:3810
Q8IFL9,PHIG:3811
Q8ZQ03,PHIG:3812
G8DU30,PHIG:3813
A0A550KY48,PHIG:3814
A6VDP3,PHIG:3815
Q6SSJ3,PHIG:3816
Q5HFT0,PHIG:3817
Q5HFT1,PHIG:3818
C9YRA8,PHIG:3819
C9YRB0,PHIG:3820
E7Q5D7,PHIG:3821
E4TAS8,PHIG:3822
P01552,PHIG:3823
Q3Y5V5,PHIG:3824
Q8P9S2,PHIG:3825
B8NNI1,PHIG:3826
Q5AAL9,PHIG:3827
A0A059UDR8,PHIG:3828
A0A059UDR8,PHIG:3829
P9WI77,PHIG:3830
P9WI71,PHIG:3831
A0A384JMC1,PHIG:3832
Q8XPG9,PHIG:3833
Q8Y2C8,PHIG:3834
A0A384JZT2,PHIG:3835
A0A384K344,PHIG:3836
M2TW52,PHIG:3837
W6ZBM1,PHIG:3838
Q4P9D3,PHIG:3839
G4N6D4,PHIG:3840
B1I9H6,PHIG:3841
Q51ZN8,PHIG:3842
G4N8A1,PHIG:3843
Q523C3,PHIG:3844
Q51MW4,PHIG:3845
G4MYZ2,PHIG:3846
Q520U5,PHIG:3847
Q524W4,PHIG:3848
G4N6Q1,PHIG:3849
Q51P78,PHIG:3850
G4MR15,PHIG:3851
G4N703,PHIG:3852
G4MXR9,PHIG:3853
G4NIZ2,PHIG:3854
Q52CS0,PHIG:3855
N1KZN0,PHIG:3856
Q57DN5,PHIG:3857
O74227,PHIG:3858
Q8PI46,PHIG:3859
Q8PN09,PHIG:3860
Q59Y24,PHIG:3861
Q5AC02,PHIG:3862
Q59SK6,PHIG:3863
Q5APP3,PHIG:3864
Q59RL7,PHIG:3865
Q5AL36,PHIG:3866
Q59WI6,PHIG:3867
Q59YG3,PHIG:3868
Q5A7T6,PHIG:3869
P37194,PHIG:3870
Q8Y0J2,PHIG:3871
Q8XSV8,PHIG:3872
M2YPW9,PHIG:3873
B2ZRQ4,PHIG:3874
Q7CR17,PHIG:3875
A0A0F7J4C9,PHIG:3876
Q5VDC5,PHIG:3877
Q2FZ27,PHIG:3878
Q92210,PHIG:3879
Q9I5X1,PHIG:3880
D0Z9I9,PHIG:3881
A0A0H2Z6F6,PHIG:3882
A0A0H2ZEE6,PHIG:3883
Q7MU78,PHIG:3884
Q4WTU6,PHIG:3885
Q4WQF6,PHIG:3886
A7F946,PHIG:3887
Q7Z8D0,PHIG:3888
I1S1F0,PHIG:3890
I1R9C8,PHIG:3891
I1R9C7,PHIG:3892
I1R9C6,PHIG:3893
A6SIV4,PHIG:3894
E0SJQ7,PHIG:3895
E0SJQ6,PHIG:3896
P0C1A5,PHIG:3897
Q01564,PHIG:3898
P0C1A3,PHIG:3899
E0SAZ3,PHIG:3900
E0SM75,PHIG:3901
G4N8C1,PHIG:3902
G4NHF4,PHIG:3903
G4NFU6,PHIG:3904
A1JQ74,PHIG:3905
G4N713,PHIG:3906
P66860,PHIG:3907
Q59MD2,PHIG:3908
Q5A0E5,PHIG:3909
A0A0A2JGQ7,PHIG:3910
A0A0A2JW21,PHIG:3911
Q83B67,PHIG:3912
Q6WP49,PHIG:3913
Q5A6L6,PHIG:3914
Q673U2,PHIG:3915
Q5D6D3,PHIG:3916
Q5D6D7,PHIG:3917
N4X9G3,PHIG:3918
P0A3S7,PHIG:3919
Q4WGN2,PHIG:3920
Q4WGN8,PHIG:3921
F8R4Y0,PHIG:3922
P14916,PHIG:3923
G8DNT2,PHIG:3924
G8DNT1,PHIG:3925
G8DNT0,PHIG:3926
G8DNS9,PHIG:3927
J9VY90,PHIG:3928
I1RW84,PHIG:3929
G4NDX0,PHIG:3930
P32964,PHIG:3931
Q4Q4W3,PHIG:3932
Q7VTC1,PHIG:3933
A0A0H3HR34,PHIG:3934
P0DJM0,PHIG:3935
A0A0H2ZPU8,PHIG:3936
A0A0H2ZP20,PHIG:3937
A0A0H2ZQ64,PHIG:3938
G1XUA8,PHIG:3939
G1XD68,PHIG:3940
G1X415,PHIG:3941
Q9Y879,PHIG:3942
J9VT48,PHIG:3943
A6RYB8,PHIG:3944
I1RJS3,PHIG:3945
Q71ZE3,PHIG:3946
Q7ALE2,PHIG:3947
P0CS63,PHIG:3948
Q9KNM2,PHIG:3949
C3LQZ4,PHIG:3950
G7TTE0,PHIG:3951
Q9KSN2,PHIG:3952
P05431,PHIG:3953
Q70M91,PHIG:3954
Q04MW6,PHIG:3955
Q9I3K2,PHIG:3956
G7T9N6,PHIG:3957
B2SU53,PHIG:3958
G1FM79,PHIG:3959
G7TJZ8,PHIG:3960
Q9FDG1,PHIG:3961
G4MRZ9,PHIG:3962
A5CPF4,PHIG:3963
I1S746,PHIG:3964
I1RG29,PHIG:3965
Q6XPX0,PHIG:3966
G4NF77,PHIG:3967
G4MWD3,PHIG:3968
G4NHT5,PHIG:3969
G4NJP4,PHIG:3970
G4NGB1,PHIG:3971
G4N606,PHIG:3972
G4MZS3,PHIG:3973
G4N6I1,PHIG:3974
G5EH28,PHIG:3975
G4MYQ4,PHIG:3976
G4MNC4,PHIG:3977
G4N2A1,PHIG:3978
G4NAW7,PHIG:3979
G4MYI3,PHIG:3980
G4N9M9,PHIG:3981
G4MVA4,PHIG:3982
G4NAE2,PHIG:3983
G4NLS4,PHIG:3984
G4MVR0,PHIG:3985
G4NCZ2,PHIG:3986
G4MUP7,PHIG:3987
G4NA57,PHIG:3988
G4NIV0,PHIG:3989
G4N7H6,PHIG:3990
G4NKX6,PHIG:3991
G4N6W1,PHIG:3992
G4MT41,PHIG:3993
G4N3Y8,PHIG:3994
G4N782,PHIG:3995
G4MZ81,PHIG:3996
G4MR05,PHIG:3997
G4MZ03,PHIG:3998
G4NCY3,PHIG:3999
G4MVI2,PHIG:4000
G4NLB5,PHIG:4001
G4N093,PHIG:4002
G4NFM3,PHIG:4003
G4N134,PHIG:4004
G4NLQ6,PHIG:4005
G4MP35,PHIG:4006
G4N2V8,PHIG:4007
G4N532,PHIG:4008
G4N4R4,PHIG:4009
G4N897,PHIG:4010
G4N0R9,PHIG:4011
G4MNH3,PHIG:4012
G4MTB7,PHIG:4013
G4NI99,PHIG:4014
G4N240,PHIG:4015
G4N3W1,PHIG:4016
G4MSY4,PHIG:4017
G4N362,PHIG:4018
G4NFL5,PHIG:4019
G4MM49,PHIG:4020
G4MW86,PHIG:4021
G4MQ49,PHIG:4022
G4MT25,PHIG:4023
G4NGF7,PHIG:4024
G4N1K5,PHIG:4025
G4MSQ8,PHIG:4026
G4NJD7,PHIG:4027
G4N0A5,PHIG:4028
G4N8I4,PHIG:4029
G4MZE0,PHIG:4030
G4NF22,PHIG:4031
G4NBS6,PHIG:4032
G4MLZ9,PHIG:4033
G4NIQ8,PHIG:4034
G4NEI3,PHIG:4035
G4N111,PHIG:4036
G4NII4,PHIG:4037
G4N6T1,PHIG:4038
G4N7V2,PHIG:4039
G4MNN4,PHIG:4040
G4MPR7,PHIG:4041
G4MWP0,PHIG:4042
G4NII8,PHIG:4043
G4MWP4,PHIG:4044
G4N3N6,PHIG:4045
G4MKH9,PHIG:4046
G4MXR6,PHIG:4047
G4N3D8,PHIG:4048
G4MWF8,PHIG:4049
G4MUB7,PHIG:4050
G4N5Y8,PHIG:4051
G4N224,PHIG:4052
G4N586,PHIG:4053
G4MU22,PHIG:4054
G4NKD0,PHIG:4055
G4MRM4,PHIG:4056
G4N3M5,PHIG:4057
G4N748,PHIG:4058
G4MQA4,PHIG:4059
G4N8E3,PHIG:4060
G4N170,PHIG:4061
G4MYA7,PHIG:4062
G4N2Z7,PHIG:4063
G4MT75,PHIG:4064
G4MWV1,PHIG:4065
G4NCC3,PHIG:4066
G4N853,PHIG:4067
G4MPH6,PHIG:4068
P0AFV4,PHIG:4069
A0A2U8QP17,PHIG:4070
G8Z3P1,PHIG:4071
Q4P9P1,PHIG:4072
P06619,PHIG:4073
A0A3M5LJ40,PHIG:4074
B0YE73,PHIG:4075
B0YAC2,PHIG:4076
Q4WMK0,PHIG:4077
L8WVP3,PHIG:4078
K7QX32,PHIG:4079
Q9F286,PHIG:4080
Q4U4T0,PHIG:4081
H2DQH1,PHIG:4082
Q8TGW9,PHIG:4083
Q9C173,PHIG:4084
P78737,PHIG:4085
Q0UIQ2,PHIG:4086
A6QFR9,PHIG:4087
A6QFU3,PHIG:4088
B3VBK9,PHIG:4089
I1RMF9,PHIG:4090
I1RXF4,PHIG:4091
I1RWD1,PHIG:4092
I1RRL4,PHIG:4093
I1RAR0,PHIG:4094
B8F6H2,PHIG:4095
Q87BY5,PHIG:4096
D2E9X0,PHIG:4097
D2E9X1,PHIG:4098
D2E9W9,PHIG:4099
D2E9W7,PHIG:4100
D2E9W8,PHIG:4101
D2E9W6,PHIG:4102
Q8PHQ1,PHIG:4103
A0A0H3NDI1,PHIG:4104
Q7CPB9,PHIG:4105
P0A2F4,PHIG:4106
P43019,PHIG:4107
A0A0H3NBW6,PHIG:4108
H9L460,PHIG:4109
P0A251,PHIG:4110
P0CW86,PHIG:4111
O68901,PHIG:4112
P17750,PHIG:4113
J9VIW1,PHIG:4114
J9VRC4,PHIG:4115
J9VM91,PHIG:4116
J9VYM9,PHIG:4117
J9VKD8,PHIG:4118
J9VF50,PHIG:4119
J9VKC3,PHIG:4120
J9VRN9,PHIG:4121
J9VV55,PHIG:4122
J9VWV8,PHIG:4123
J9VS05,PHIG:4124
J9VX66,PHIG:4125
J9VN05,PHIG:4126
J9VFE3,PHIG:4127
J9VK04,PHIG:4128
J9VM57,PHIG:4129
J9VL02,PHIG:4130
J9VPS1,PHIG:4131
J9W153,PHIG:4132
J9VFI3,PHIG:4133
J9VN57,PHIG:4134
J9W3Z8,PHIG:4135
P0CN91,PHIG:4136
O42772,PHIG:4137
A0A0H3NC59,PHIG:4138
Q1KSE7,PHIG:4139
A0A125YUJ7,PHIG:4140
O24928,PHIG:4141
Q8PDI3,PHIG:4142
A0A139Y444,PHIG:4143
S8EVM9,PHIG:4144
J4WG70,PHIG:4145
Q4PIF8,PHIG:4146
A1A652,PHIG:4147
S7VVL5,PHIG:4148
G4MRA3,PHIG:4149
G4NJ14,PHIG:4150
Q8CWG4,PHIG:4151
K9GAI0,PHIG:4152
Q8Y9V8,PHIG:4153
G2X3E6,PHIG:4154
G2X8F6,PHIG:4155
A0A2P1C6A6,PHIG:4158
A0A7U1CQE7,PHIG:4159
Q59L12,PHIG:4160
Q5AJU7,PHIG:4161
B4EYL5,PHIG:4162
Q59P39,PHIG:4163
Q3BW17,PHIG:4164
Q3BS04,PHIG:4165
Q3BS03,PHIG:4166
Q3BS08,PHIG:4167
Q9UVT8,PHIG:4168
G4N7P4,PHIG:4169
Q4WLW5,PHIG:4170
O60026,PHIG:4171
Q4WQZ5,PHIG:4172
Q6FVM6,PHIG:4173
Q6FTW5,PHIG:4174
O13352,PHIG:4175
D4HVM3,PHIG:4176
D4HVL8,PHIG:4177
Q18C12,PHIG:4178
J9VN27,PHIG:4179
J9VKA8,PHIG:4180
J9VU41,PHIG:4181
J9W1H7,PHIG:4182
J9VX80,PHIG:4183
J9VNI3,PHIG:4184
L7HYB8,PHIG:4185
G4NHC2,PHIG:4186
G4NB40,PHIG:4187
Q5XEA3,PHIG:4188
O74205,PHIG:4189
B2SRG7,PHIG:4190
B2SRG8,PHIG:4191
Q99078,PHIG:4192
Q8J230,PHIG:4193
Q59X38,PHIG:4194
A0A060HKF7,PHIG:4195
Q99VY1,PHIG:4196
E9DVC9,PHIG:4197
E9E959,PHIG:4198
J9VLD1,PHIG:4199
A7EKS0,PHIG:4200
A4VTH6,PHIG:4201
D2TI55,PHIG:4202
D2TKF5,PHIG:4203
Q6T6T6,PHIG:4204
D2TKD7,PHIG:4205
D2TKD5,PHIG:4206
I6PDX4,PHIG:4207
D2TT37,PHIG:4208
A3M3S7,PHIG:4209
A0A0J9U9A1,PHIG:4210
A0A2H3GEQ4,PHIG:4211
A0A385EXL2,PHIG:4212
R4I3H8,PHIG:4213
Q0E4W1,PHIG:4214
Q8ZM34,PHIG:4215
Q8ZM32,PHIG:4216
P9WJY3,PHIG:4217
P9WK45,PHIG:4218
O87667,PHIG:4219
Q03470,PHIG:4220
D0ZKI3,PHIG:4221
I1S3C6,PHIG:4222
Q6WER3,PHIG:4223
Q697D5,PHIG:4224
O53317,PHIG:4225
Q9FB04,PHIG:4226
P0C0J0,PHIG:4227
Q44135,PHIG:4228
E0E7B4,PHIG:4229
G3C9P6,PHIG:4230
M4C319,PHIG:4231
G3C9T3,PHIG:4232
O13316,PHIG:4233
Q8X1E7,PHIG:4234
Q56052,PHIG:4235
Q8Z6L9,PHIG:4236
Q8Z6L8,PHIG:4237
Q8Z6L7,PHIG:4238
Q8Z6L6,PHIG:4239
P40612,PHIG:4240
Q8Z6L3,PHIG:4241
Q8Z6L2,PHIG:4242
Q8ZPP5,PHIG:4243
Q56134,PHIG:4244
Q8Z445,PHIG:4245
Q8Z489,PHIG:4246
H9L471,PHIG:4247
P0A1T4,PHIG:4248
P96058,PHIG:4249
H9L4C4,PHIG:4250
Q9Z4T0,PHIG:4251
P0A240,PHIG:4252
P0CZ04,PHIG:4253
Q9Z4S8,PHIG:4254
Q8Z7H8,PHIG:4255
Q8Z6N6,PHIG:4256
Q8Z6N5,PHIG:4257
H9L495,PHIG:4258
Q8Z4N6,PHIG:4259
Q8Z6N4,PHIG:4260
Q8Z6N3,PHIG:4261
Q8Z6N2,PHIG:4262
Q8Z6N0,PHIG:4263
P74849,PHIG:4264
P0CL09,PHIG:4265
P0A1N0,PHIG:4266
P69066,PHIG:4267
Q83T39,PHIG:4268
Q8Z4A4,PHIG:4269
H9L428,PHIG:4270
Q8Z4A2,PHIG:4271
Q8Z4A1,PHIG:4272
Q8Z6M9,PHIG:4273
Q8Z6M8,PHIG:4274
Q8Z6M7,PHIG:4275
Q8Z6M4,PHIG:4276
Q8Z6M3,PHIG:4277
Q56022,PHIG:4278
Q56023,PHIG:4279
Q8Z6M0,PHIG:4280
Q8ZPP8,PHIG:4281
P43018,PHIG:4282
Q8Z499,PHIG:4283
Q8Z492,PHIG:4284
Q8Z491,PHIG:4285
G2X3W4,PHIG:4286
G2WWK9,PHIG:4287
G4N2P7,PHIG:4288
I1RA07,PHIG:4289
Q63KC3,PHIG:4290
Q63LV4,PHIG:4291
Q63UB0,PHIG:4292
Q63KC6,PHIG:4293
Q63UH1,PHIG:4294
Q63M66,PHIG:4295
Q63LQ1,PHIG:4296
R4NUG0,PHIG:4297
Q79FZ9,PHIG:4298
Q8I6Z5,PHIG:4299
E9EMQ0,PHIG:4300
E9DTB1,PHIG:4301
B4EMX8,PHIG:4302
B4EHP0,PHIG:4303
B4EDS9,PHIG:4304
B4EMX6,PHIG:4305
B4EHX2,PHIG:4306
Q5AHJ0,PHIG:4307
Q9C4A1,PHIG:4308
Q9C4A0,PHIG:4309
A0A1W6VH00,PHIG:4310
P22260,PHIG:4311
B0RT01,PHIG:4312
Q8P9D2,PHIG:4313
B0RT25,PHIG:4314
G4N6E0,PHIG:4315
D0Z7V7,PHIG:4316
M0QAC7,PHIG:4317
P18594,PHIG:4318
P0A3F9,PHIG:4319
P17794,PHIG:4320
P12383,PHIG:4321
Q04182,PHIG:4322
P19880,PHIG:4323
P00445,PHIG:4324
P24813,PHIG:4325
A0A2J9QDB5,PHIG:4326
B9A8A3,PHIG:4327
Q8TG07,PHIG:4328
Q8TG06,PHIG:4329
B3GXB7,PHIG:4330
B3GXB6,PHIG:4331
G8BCG1,PHIG:4332
G8BDA6,PHIG:4333
Q8XY83,PHIG:4334
P95493,PHIG:4335
Q5K8C9,PHIG:4336
A0A0E0SMG6,PHIG:4337
Q9KTQ6,PHIG:4338
B8N1G3,PHIG:4339
A0A024CHY4,PHIG:4340
W0H5E5,PHIG:4341
Q5F7V4,PHIG:4342
A0A1D8PSJ8,PHIG:4343
A0A1D8PCN8,PHIG:4344
Q5AK01,PHIG:4345
B4EHQ6,PHIG:4346
Q875H9,PHIG:4347
C4YDI6,PHIG:4348
G4N560,PHIG:4349
S7UKB1,PHIG:4350
S7W1J6,PHIG:4351
S7WD44,PHIG:4352
A0A125YSW7,PHIG:4353
P52003,PHIG:4354
P52477,PHIG:4355
P52002,PHIG:4356
P95422,PHIG:4357
P95421,PHIG:4358
Q4WHP3,PHIG:4359
O06218,PHIG:4360
Q9UW09,PHIG:4361
Q4QGX0,PHIG:4362
Q2FET1,PHIG:4363
Q9HWK6,PHIG:4364
I6YE93,PHIG:4365
P13039,PHIG:4366
Q8G8P0,PHIG:4367
Q7WTI6,PHIG:4368
A3M645,PHIG:4369
Q6WIH6,PHIG:4370
Q6WIH5,PHIG:4371
Q6WIH2,PHIG:4372
Q6WIH3,PHIG:4373
Q6WIH1,PHIG:4374
A0A151V4F3,PHIG:4375
G4NFA4,PHIG:4376
A0A7Z6XWP1,PHIG:4377
A6QFG2,PHIG:4378
A6QET3,PHIG:4379
O59918,PHIG:4380
A0A171JTK6,PHIG:4381
Q5G7L3,PHIG:4382
Q8J1W4,PHIG:4383
Q4WK36,PHIG:4384
Q879S6,PHIG:4385
Q87C51,PHIG:4386
Q87C95,PHIG:4387
Q87ET0,PHIG:4388
Q87AN1,PHIG:4389
Q87BB6,PHIG:4390
F7NA98,PHIG:4391
Q87DK1,PHIG:4392
Q6PWQ1,PHIG:4393
Q9HUP7,PHIG:4394
Q9HWR4,PHIG:4395
Q9HU28,PHIG:4396
Q9HY13,PHIG:4397
Q9I194,PHIG:4398
G3XDB0,PHIG:4399
P57698,PHIG:4400
Q9I167,PHIG:4401
P0CM38,PHIG:4402
P0CM40,PHIG:4403
P0CP70,PHIG:4404
P0CO54,PHIG:4405
A0A063C6C7,PHIG:4406
A0A0H3K5Z1,PHIG:4407
M7THD3,PHIG:4408
Q8XRK9,PHIG:4409
Q8XQA2,PHIG:4410
Q8XTK9,PHIG:4411
Q8XXI2,PHIG:4412
Q8XQK6,PHIG:4413
Q8XQI6,PHIG:4414
Q8XQK7,PHIG:4415
Q8XRE0,PHIG:4416
Q8XRI4,PHIG:4417
Q8XSA6,PHIG:4418
Q8XYE3,PHIG:4419
Q8XYB9,PHIG:4420
Q8XWW1,PHIG:4421
Q8XYF8,PHIG:4422
Q8Y164,PHIG:4423
Q8XU25,PHIG:4424
Q8XTS6,PHIG:4425
Q8XRI0,PHIG:4426
Q9RBS0,PHIG:4427
Q8XR46,PHIG:4428
Q8XPQ6,PHIG:4429
Q8XQ26,PHIG:4430
Q8XTF2,PHIG:4431
Q8XYN5,PHIG:4432
Q8XT19,PHIG:4433
C0SPN9,PHIG:4434
Q8XXL2,PHIG:4435
Q8XUL4,PHIG:4436
Q8XYF7,PHIG:4437
Q8XZN8,PHIG:4438
Q8XUH6,PHIG:4439
Q8XVD4,PHIG:4440
Q8XZN9,PHIG:4441
Q8XT97,PHIG:4442
Q8Y0Z8,PHIG:4443
Q8Y2L4,PHIG:4444
Q8XT99,PHIG:4445
Q8XT98,PHIG:4446
Q8XT13,PHIG:4447
Q8XQL0,PHIG:4448
Q8XQT8,PHIG:4449
P31058,PHIG:4450
A0A1B4Z8B0,PHIG:4451
Q96WM9,PHIG:4452
Q665I9,PHIG:4453
Q66A26,PHIG:4454
V9GNU9,PHIG:4455
Q66EI1,PHIG:4456
G1FE63,PHIG:4457
I1R9N5,PHIG:4458
G4MY43,PHIG:4459
S8F4S0,PHIG:4460
D2TV46,PHIG:4461
I1RIL9,PHIG:4462
Q00298,PHIG:4463
A0A077D1S9,PHIG:4465
A0A1C3YKT7,PHIG:4466
A0A1C3YLW9,PHIG:4467
A0A1C3YN95,PHIG:4468
I1SAE5,PHIG:4469
A0A1C3YLU4,PHIG:4470
I1S1J0,PHIG:4471
A0A098DNT5,PHIG:4472
I1S3S6,PHIG:4473
I1RUV5,PHIG:4474
I1RHQ4,PHIG:4475
I1RGU8,PHIG:4476
A0A098DI68,PHIG:4477
I1RH33,PHIG:4478
A0A098DBM1,PHIG:4479
I1S1U2,PHIG:4480
A0A098DK85,PHIG:4481
I1RR60,PHIG:4482
I1S0V3,PHIG:4483
I1S1C5,PHIG:4484
I1R9N9,PHIG:4485
I1RW12,PHIG:4486
I1S5M1,PHIG:4487
I1RB96,PHIG:4488
Q5A6B6,PHIG:4489
I1RLP3,PHIG:4490
G4NAJ0,PHIG:4491
G4MQP9,PHIG:4492
G4N9C8,PHIG:4493
G4N4Y2,PHIG:4494
G5EHQ9,PHIG:4495
G2X1K9,PHIG:4496
A0A094Y528,PHIG:4497
P0A9A9,PHIG:4498
Q8P802,PHIG:4499
Q8P801,PHIG:4500
Q8P806,PHIG:4501
Q8P804,PHIG:4502
Q5AQ33,PHIG:4503
Q9JP55,PHIG:4504
B5XZY6,PHIG:4505
W9B5Y9,PHIG:4506
B5Y006,PHIG:4507
A0A076ZK32,PHIG:4508
A0A076ZPI5,PHIG:4509
A0A076ZPI8,PHIG:4510
A0A060VFL5,PHIG:4511
W1B397,PHIG:4512
Q48413,PHIG:4513
Q48412,PHIG:4514
W1ATL3,PHIG:4515
A0A086IIR8,PHIG:4516
A0A076ZHT9,PHIG:4517
W9B580,PHIG:4518
A0A076ZK37,PHIG:4519
A0A085DFX7,PHIG:4520
D8L2S4,PHIG:4521
W9B576,PHIG:4522
A0A076ZMY5,PHIG:4523
W9BHK2,PHIG:4524
W9BNM8,PHIG:4525
W9BNM7,PHIG:4526
W9B570,PHIG:4527
W9B5X1,PHIG:4528
W9BF24,PHIG:4529
B5XZZ0,PHIG:4530
D3FN03,PHIG:4531
A0A2R6UD96,PHIG:4532
A0A1B4XMK3,PHIG:4533
Q47723,PHIG:4534
Q8P5T8,PHIG:4535
Q8P6N1,PHIG:4536
M1T205,PHIG:4537
M1T210,PHIG:4538
P43464,PHIG:4539
Q59X24,PHIG:4540
Q59PH5,PHIG:4541
A0A1D8PQR0,PHIG:4542
A0A1D8PMD1,PHIG:4543
A0A0F6B881,PHIG:4544
N4VRT7,PHIG:4545
N4W395,PHIG:4546
Q8PGN7,PHIG:4547
P74989,PHIG:4548
A0A3N4B4X1,PHIG:4549
J5JYY9,PHIG:4550
Q4D3W2,PHIG:4551
G4N4N6,PHIG:4552
C5VY20,PHIG:4553
Q4UUK7,PHIG:4554
A0A0K0GFI3,PHIG:4555
Q5AH74,PHIG:4556
G4MZ21,PHIG:4557
G4NB33,PHIG:4558
G4MSY9,PHIG:4559
I1S1C8,PHIG:4560
P26993,PHIG:4561
Q59638,PHIG:4562
B8ZKB0,PHIG:4563
A6H110,PHIG:4564
J9VV14,PHIG:4565
B3FRA4,PHIG:4566
Q8E3H1,PHIG:4567
E7S2J9,PHIG:4568
A0A0E0S2Z7,PHIG:4569
I1RW16,PHIG:4570
G0Z025,PHIG:4571
O59900,PHIG:4572
E9ETZ6,PHIG:4573
I1RJK8,PHIG:4574
I1RML6,PHIG:4575
I1RKG4,PHIG:4576
I1RBK6,PHIG:4577
A0A0H2X725,PHIG:4578
A0A0D2Y8P9,PHIG:4579
A0A0D2YG10,PHIG:4580
G4NDE1,PHIG:4581
P0A910,PHIG:4582
Q5A1D3,PHIG:4583
Q8Y614,PHIG:4584
Q2FD70,PHIG:4585
Q2FD95,PHIG:4586
Q24LT7,PHIG:4587
Q24LT6,PHIG:4588
A0A0D5YID2,PHIG:4589
Q2FD69,PHIG:4590
J9VUY6,PHIG:4591
A0A194VVC8,PHIG:4592
P76299,PHIG:4593
B7VKI8,PHIG:4594
E9EQM1,PHIG:4595
O54286,PHIG:4596
A0A194WD70,PHIG:4597
A0A194VWI2,PHIG:4598
D1FVE6,PHIG:4599
J4UHQ6,PHIG:4600
J7M380,PHIG:4601
Q1J773,PHIG:4602
Q87XK7,PHIG:4603
Q887C8,PHIG:4604
A0A1I5AAS6,PHIG:4605
Q887C7,PHIG:4606
Q87XK3,PHIG:4607
O33336,PHIG:4608
A0A076LEI9,PHIG:4609
D0ZDL7,PHIG:4610
D7FGA8,PHIG:4611
Q48262,PHIG:4612
D7FGA7,PHIG:4613
D7FDG3,PHIG:4614
Q6D4B5,PHIG:4615
Q6D652,PHIG:4616
Q0ZJ79,PHIG:4617
E0W4Y2,PHIG:4618
Q9A121,PHIG:4619
M9RZ23,PHIG:4620
I1RBB2,PHIG:4621
V6RQ48,PHIG:4622
Q4ICG5,PHIG:4623
I1REC8,PHIG:4624
Q5ALK1,PHIG:4625
Q381Z0,PHIG:4626
Q38DU9,PHIG:4627
Q9KV11,PHIG:4628
D0ZGW2,PHIG:4629
G4N711,PHIG:4630
Q6FKK2,PHIG:4631
G7TAD0,PHIG:4632
G7TAC5,PHIG:4633
G7TDQ2,PHIG:4634
G7TLG0,PHIG:4635
G7TBE7,PHIG:4636
G7TAA8,PHIG:4637
G7TIV7,PHIG:4638
M7U578,PHIG:4639
Q1HGK2,PHIG:4640
A0A098DGQ1,PHIG:4641
E0SJT2,PHIG:4642
E0SJT3,PHIG:4643
Q59TZ8,PHIG:4644
P83776,PHIG:4645
Q59RR7,PHIG:4646
A0A116Q7Z1,PHIG:4647
